term,freq_clickbait,freq_nonclickbait,p_clickbait,p_nonclickbait,log_odds,dominance,ratio_cb_non
komisioner,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
canda,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
marwata,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
kyo,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
watford,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
food,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
menkominfo,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
mendikbud,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
bantai,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
berangkat,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
kompetisi,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
bungkam,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
energi,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
sadap,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
a50s,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
papan,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
jilid,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
ubah,29,35,0.00044320347471524176,0.000439453125,0.00849791931675747,3.750349715241747e-06,0.8333333333333334
perkosa,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
timur,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
honda,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
esemka,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
investor,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
hadiah,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
musim,14,17,0.00022160173735762088,0.0002197265625,0.00849791931675747,1.8751748576208735e-06,0.8333333333333334
banyak,58,70,0.0008716335002733088,0.00086669921875,0.005677042975116275,4.934281523308846e-06,0.8309859154929577
anggap,23,28,0.00035456277977219343,0.00035400390625,0.0015774764721838115,5.588735221934388e-07,0.8275862068965517
satu,61,74,0.0009159538477448329,0.00091552734375,0.00046574761949320275,4.265039948329408e-07,0.8266666666666667
peran,27,33,0.00041365657640089233,0.0004150390625,-0.0033365383302451724,-1.3824860991076566e-06,0.8235294117647058
hamzah,13,16,0.00020682828820044617,0.00020751953125,-0.0033365383302451724,-6.912430495538283e-07,0.8235294117647058
tuju,45,55,0.0006795786612300374,0.00068359375,-0.005890818135341897,-4.015088769962526e-06,0.8214285714285714
pertama,63,77,0.0009455007460591825,0.0009521484375,-0.00700626721920756,-6.647691440817504e-06,0.8205128205128205
asal,26,32,0.00039888312724371757,0.00040283203125,-0.009851219351438963,-3.9489040062824126e-06,0.8181818181818182
soekarno,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
harry,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
sembuh,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
portugal,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
kantong,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
umrah,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
hakim,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
sini,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
kuliah,8,10,0.00013296104241457252,0.00013427734375,-0.009851219351439075,-1.316301335427489e-06,0.8181818181818182
sulit,21,26,0.00032501588145784395,0.00032958984375,-0.013974936535301123,-4.573962292156073e-06,0.8148148148148148
pasal,21,26,0.00032501588145784395,0.00032958984375,-0.013974936535301123,-4.573962292156073e-06,0.8148148148148148
kepala,34,42,0.0005170707205011154,0.00052490234375,-0.015032578093436498,-7.831623248884603e-06,0.813953488372093
keluarga,51,63,0.0007682193561730857,0.00078125,-0.016819888667532347,-1.3030643826914337e-05,0.8125
denda,12,15,0.00019205483904327143,0.0001953125,-0.016819888667532347,-3.2576609567285843e-06,0.8125
smp,12,15,0.00019205483904327143,0.0001953125,-0.016819888667532347,-3.2576609567285843e-06,0.8125
selamat,29,36,0.00044320347471524176,0.00045166015625,-0.018901054871356862,-8.456681534758264e-06,0.8108108108108109
online,29,36,0.00044320347471524176,0.00045166015625,-0.018901054871356862,-8.456681534758264e-06,0.8108108108108109
nahrawi,46,57,0.0006943521103872121,0.0007080078125,-0.01947593272564838,-1.3655702112787835e-05,0.8103448275862069
musik,16,20,0.00025114863567197033,0.00025634765625,-0.020489617556494786,-5.19902057802968e-06,0.8095238095238095
pasca,20,25,0.00031024243230066924,0.0003173828125,-0.022754624187346837,-7.140380199330775e-06,0.8076923076923077
tonton,20,25,0.00031024243230066924,0.0003173828125,-0.022754624187346837,-7.140380199330775e-06,0.8076923076923077
audisi,24,30,0.00036933622892936814,0.00037841796875,-0.024291903506233337,-9.08173982063187e-06,0.8064516129032258
main,101,126,0.001506891814031822,0.00155029296875,-0.02839479706360794,-4.3401154718177926e-05,0.8031496062992126
tak,323,403,0.004786597526924611,0.004931640625,-0.029851886058108516,-0.00014504309807538904,0.801980198019802
tunjuk,19,24,0.0002954689831434945,0.00030517578125,-0.03232407520349748,-9.706798106505477e-06,0.8
bela,19,24,0.0002954689831434945,0.00030517578125,-0.03232407520349748,-9.706798106505477e-06,0.8
malang,11,14,0.00017728138988609671,0.00018310546875,-0.03232407520349748,-5.824078863903286e-06,0.8
andal,11,14,0.00017728138988609671,0.00018310546875,-0.03232407520349748,-5.824078863903286e-06,0.8
ruf,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
banuelos,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
khas,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
laode,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
warung,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
ilmu,7,9,0.00011818759325739781,0.0001220703125,-0.03232407520349748,-3.882719242602191e-06,0.8
kepsek,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
intelijen,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
beranta,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
arkeolog,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
facelift,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
varian,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
aroma,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
duo,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
bastian,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
kangen,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
praha,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
ide,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
anyar,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
pukau,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
serentak,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
nu,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
hebat,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
cabello,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
kutuk,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
harimau,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
zat,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
simbah,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
aspirasi,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
cacat,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
stop,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
gawang,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
shawn,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
difabel,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
pilar,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
putin,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
fajar,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
runding,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
zee,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
ombak,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
sport,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
buya,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
pahlawan,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
lumpur,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
kelapa,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
ibadah,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
robot,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
lili,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
wenang,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
gegara,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
teriak,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
mahasiswi,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
daun,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
wenda,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
silva,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
batuk,3,4,5.9093796628698905e-05,6.103515625e-05,-0.03232407520349748,-1.9413596213010953e-06,0.8
korban,85,107,0.0012705166275170264,0.001318359375,-0.03696445475999986,-4.784274748297372e-05,0.7962962962962963
kunjung,18,23,0.0002806955339863198,0.00029296875,-0.042795375070792833,-1.2273216013680179e-05,0.7916666666666666
imam,48,61,0.0007238990087015616,0.0007568359375,-0.04449461082375277,-3.293692879843845e-05,0.7903225806451613
psg,14,18,0.00022160173735762088,0.00023193359375,-0.045569301953518146,-1.033185639237911e-05,0.7894736842105263
salat,14,18,0.00022160173735762088,0.00023193359375,-0.045569301953518146,-1.033185639237911e-05,0.7894736842105263
tokoh,25,32,0.00038410967808654285,0.00040283203125,-0.04759154733428589,-1.8722353163457125e-05,0.7878787878787878
parah,10,13,0.00016250794072892197,0.0001708984375,-0.05034258070617579,-8.390496771078015e-06,0.7857142857142857
remaja,10,13,0.00016250794072892197,0.0001708984375,-0.05034258070617579,-8.390496771078015e-06,0.7857142857142857
istana,39,50,0.000590937966286989,0.00062255859375,-0.05212670249967716,-3.162062746301091e-05,0.7843137254901961
masalah,35,45,0.0005318441696582901,0.0005615234375,-0.054302981922272696,-2.967926784170987e-05,0.782608695652174
ambil,17,22,0.00026592208482914504,0.00028076171875,-0.054302981922272696,-1.4839633920854934e-05,0.782608695652174
hari,135,173,0.0020091890853757626,0.0021240234375,-0.0555809373677647,-0.00011483435212423718,0.7816091954022989
ayam,13,17,0.00020682828820044617,0.0002197265625,-0.060494952170193864,-1.2898274299553839e-05,0.7777777777777778
ha,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
awan,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
serba,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
aktif,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
taulany,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
mi,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
konflik,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
jahat,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
spongebob,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
spanduk,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
spider,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
grab,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
in,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
dangdut,6,8,0.00010341414410022308,0.00010986328125,-0.060494952170193864,-6.4491371497769196e-06,0.7777777777777778
barcelona,23,30,0.00035456277977219343,0.00037841796875,-0.06511389802648831,-2.3855188977806583e-05,0.7741935483870968
fahri,16,21,0.00025114863567197033,0.0002685546875,-0.0670096331913876,-1.740605182802969e-05,0.7727272727272727
janji,26,34,0.00039888312724371757,0.00042724609375,-0.06869171937437245,-2.8362966506282434e-05,0.7714285714285715
sejak,19,25,0.0002954689831434945,0.0003173828125,-0.07154478835677884,-2.1913829356505488e-05,0.7692307692307693
sesal,9,12,0.00014773449157174726,0.00015869140625,-0.07154478835677884,-1.0956914678252744e-05,0.7692307692307693
pikir,9,12,0.00014773449157174726,0.00015869140625,-0.07154478835677884,-1.0956914678252744e-05,0.7692307692307693
polemik,9,12,0.00014773449157174726,0.00015869140625,-0.07154478835677884,-1.0956914678252744e-05,0.7692307692307693
ac,9,12,0.00014773449157174726,0.00015869140625,-0.07154478835677884,-1.0956914678252744e-05,0.7692307692307693
rektor,9,12,0.00014773449157174726,0.00015869140625,-0.07154478835677884,-1.0956914678252744e-05,0.7692307692307693
milik,42,55,0.0006352583137585132,0.00068359375,-0.07333209893087456,-4.833543624148677e-05,0.7678571428571429
tabrak,22,29,0.0003397893306150187,0.0003662109375,-0.07488368962229333,-2.6421606884981285e-05,0.7666666666666667
ganggu,25,33,0.00038410967808654285,0.0004150390625,-0.07744451048396708,-3.0929384413457136e-05,0.7647058823529411
eks,25,33,0.00038410967808654285,0.0004150390625,-0.07744451048396708,-3.0929384413457136e-05,0.7647058823529411
raja,12,16,0.00019205483904327143,0.00020751953125,-0.07744451048396708,-1.5464692206728568e-05,0.7647058823529411
cukup,12,16,0.00019205483904327143,0.00020751953125,-0.07744451048396708,-1.5464692206728568e-05,0.7647058823529411
gagal,40,53,0.0006057114154441638,0.0006591796875,-0.08459250374925437,-5.3468272055836284e-05,0.7592592592592593
guru,27,36,0.00041365657640089233,0.00045166015625,-0.08789392635830828,-3.800357984910769e-05,0.7567567567567568
tinggi,35,47,0.0005318441696582901,0.0005859375,-0.09686259634106871,-5.409333034170989e-05,0.75
tangan,35,47,0.0005318441696582901,0.0005859375,-0.09686259634106871,-5.409333034170989e-05,0.75
calon,32,43,0.00048752382218676595,0.000537109375,-0.09686259634106871,-4.9585552813234094e-05,0.75
hatta,11,15,0.00017728138988609671,0.0001953125,-0.09686259634106871,-1.8031110113903297e-05,0.75
sma,11,15,0.00017728138988609671,0.0001953125,-0.09686259634106871,-1.8031110113903297e-05,0.75
atlet,11,15,0.00017728138988609671,0.0001953125,-0.09686259634106871,-1.8031110113903297e-05,0.75
kolaborasi,11,15,0.00017728138988609671,0.0001953125,-0.09686259634106871,-1.8031110113903297e-05,0.75
irawan,8,11,0.00013296104241457252,0.000146484375,-0.09686259634106871,-1.3523332585427473e-05,0.75
muka,8,11,0.00013296104241457252,0.000146484375,-0.09686259634106871,-1.3523332585427473e-05,0.75
chrisye,8,11,0.00013296104241457252,0.000146484375,-0.09686259634106871,-1.3523332585427473e-05,0.75
